Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SelectRole,Chrome 60.0.3112.113,,2017-09-17 11:11:06,2017-09-17 11:11:57,51.114s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-17 11:11:07,2017-09-17 11:11:19,12.904s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-17 11:11:07,2017-09-17 11:11:10,3.479s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-17 11:11:10,2017-09-17 11:11:12,1.151s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-17 11:11:12,2017-09-17 11:11:19,7.080s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 11:11:19,2017-09-17 11:11:19,0.385s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 11:11:19,2017-09-17 11:11:19,0.169s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 11:11:19,2017-09-17 11:11:19,0.190s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-17 11:11:20,2017-09-17 11:11:25,5.623s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 11:11:20,2017-09-17 11:11:25,5.048s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 11:11:25,2017-09-17 11:11:25,0.122s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 11:11:25,2017-09-17 11:11:25,0.101s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 11:11:25,2017-09-17 11:11:25,0.131s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 11:11:25,2017-09-17 11:11:56,31.190s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 11:11:25,2017-09-17 11:11:35,10.004s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 11:11:35,2017-09-17 11:11:36,0.334s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 11:11:36,2017-09-17 11:11:36,0.235s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 11:11:36,2017-09-17 11:11:56,20.503s,FAILED
