Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:23,2017-09-17 15:19:25,2.001s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:25,2017-09-17 15:19:25,0.263s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:25,2017-09-17 15:19:25,0.263s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:25,2017-09-17 15:19:26,0.330s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:26,2017-09-17 15:19:27,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:27,2017-09-17 15:19:27,0.261s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:27,2017-09-17 15:19:28,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:28,2017-09-17 15:19:28,0.162s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 15:19:28,2017-09-17 15:19:30,1.695s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:30,2017-09-17 15:19:30,0.217s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:30,2017-09-17 15:19:31,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:31,2017-09-17 15:19:31,0.151s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:31,2017-09-17 15:19:33,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:33,2017-09-17 15:19:33,0.204s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 15:19:33,2017-09-17 15:19:39,6.164s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:39,2017-09-17 15:19:40,0.178s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:40,2017-09-17 15:19:42,2.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:42,2017-09-17 15:19:42,0.126s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:42,2017-09-17 15:19:44,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:44,2017-09-17 15:19:44,0.128s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 15:19:44,2017-09-17 15:19:45,1.058s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 15:19:45,2017-09-17 15:19:45,0.519s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:45,2017-09-17 15:19:47,2.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 15:19:47,2017-09-17 15:19:48,0.470s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 15:19:48,2017-09-17 15:19:49,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 15:19:49,2017-09-17 15:19:49,0.487s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:49,2017-09-17 15:19:49,0.104s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:49,2017-09-17 15:19:50,0.117s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:50,2017-09-17 15:19:50,0.271s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:50,2017-09-17 15:19:50,0.380s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:50,2017-09-17 15:19:50,0.176s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 15:19:50,2017-09-17 15:19:51,0.251s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:51,2017-09-17 15:19:51,0.125s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:51,2017-09-17 15:19:51,0.560s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 15:19:51,2017-09-17 15:20:08,16.449s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 15:20:08,2017-09-17 15:20:08,0.111s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 15:20:08,2017-09-17 15:20:08,0.098s,PASSED
