Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SelectRole,Chrome 60.0.3112.113,,2017-09-16 15:47:08,2017-09-16 15:47:51,43.413s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-16 15:47:08,2017-09-16 15:47:18,9.426s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-16 15:47:09,2017-09-16 15:47:12,3.420s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-16 15:47:12,2017-09-16 15:47:13,1.179s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-16 15:47:13,2017-09-16 15:47:17,3.851s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-16 15:47:17,2017-09-16 15:47:17,0.273s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-16 15:47:17,2017-09-16 15:47:18,0.161s,PASSED
click,Chrome 60.0.3112.113,,2017-09-16 15:47:18,2017-09-16 15:47:18,0.120s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-16 15:47:18,2017-09-16 15:47:23,5.559s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-16 15:47:18,2017-09-16 15:47:23,5.026s,PASSED
click,Chrome 60.0.3112.113,,2017-09-16 15:47:23,2017-09-16 15:47:23,0.137s,PASSED
click,Chrome 60.0.3112.113,,2017-09-16 15:47:23,2017-09-16 15:47:23,0.085s,PASSED
click,Chrome 60.0.3112.113,,2017-09-16 15:47:23,2017-09-16 15:47:23,0.114s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-16 15:47:23,2017-09-16 15:47:50,26.892s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-16 15:47:24,2017-09-16 15:47:34,10.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-16 15:47:34,2017-09-16 15:47:34,0.276s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-16 15:47:34,2017-09-16 15:47:50,16.479s,FAILED
