Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:43,2017-09-17 17:55:44,0.409s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:44,2017-09-17 17:55:44,0.088s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:44,2017-09-17 17:55:44,0.201s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:44,2017-09-17 17:55:46,1.532s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:46,2017-09-17 17:55:46,0.121s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:46,2017-09-17 17:55:46,0.263s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:46,2017-09-17 17:55:46,0.232s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:55:46,2017-09-17 17:55:48,2.002s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:48,2017-09-17 17:55:48,0.254s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:48,2017-09-17 17:55:49,0.343s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:55:49,2017-09-17 17:55:49,0.257s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:55:49,2017-09-17 17:55:50,1.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:50,2017-09-17 17:55:50,0.244s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:55:50,2017-09-17 17:55:51,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:51,2017-09-17 17:55:51,0.160s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 17:55:51,2017-09-17 17:55:56,4.171s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:56,2017-09-17 17:55:56,0.203s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:55:56,2017-09-17 17:55:57,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:57,2017-09-17 17:55:57,0.133s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:55:57,2017-09-17 17:55:59,2.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:55:59,2017-09-17 17:55:59,0.131s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 17:55:59,2017-09-17 17:56:15,15.706s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 17:56:15,2017-09-17 17:56:15,0.141s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:56:15,2017-09-17 17:56:17,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:56:17,2017-09-17 17:56:33,16.139s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:56:33,2017-09-17 17:56:35,2.006s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:56:35,2017-09-17 17:56:36,0.533s,FAILED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 17:56:36,2017-09-17 17:56:41,5.583s,FAILED
click,Chrome 60.0.3112.113,,2017-09-17 17:56:41,2017-09-17 17:56:57,16.041s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:56:57,2017-09-17 17:56:58,1.004s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 17:56:58,2017-09-17 17:57:14,15.753s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:57:14,2017-09-17 17:57:15,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:57:15,2017-09-17 17:57:31,16.054s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:57:31,2017-09-17 17:57:32,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 17:57:32,2017-09-17 17:57:48,16.039s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:57:48,2017-09-17 17:57:49,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:57:49,2017-09-17 17:58:05,15.855s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:05,2017-09-17 17:58:06,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 17:58:06,2017-09-17 17:58:22,15.890s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 17:58:22,2017-09-17 17:58:22,0.188s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:58:22,2017-09-17 17:58:22,0.335s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:58:22,2017-09-17 17:58:23,0.194s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 17:58:23,2017-09-17 17:58:23,0.183s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:23,2017-09-17 17:58:24,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:58:24,2017-09-17 17:58:24,0.137s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:24,2017-09-17 17:58:25,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:58:25,2017-09-17 17:58:25,0.130s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:25,2017-09-17 17:58:26,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:58:26,2017-09-17 17:58:43,16.794s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:43,2017-09-17 17:58:44,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:58:44,2017-09-17 17:58:44,0.073s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 17:58:44,2017-09-17 17:58:45,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 17:58:45,2017-09-17 17:58:45,0.078s,PASSED
