Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TestSuite-CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 19:03:05,2017-09-17 19:04:31,1m - 26.205s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-17 19:03:05,2017-09-17 19:03:14,8.204s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-17 19:03:06,2017-09-17 19:03:09,2.640s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-17 19:03:09,2017-09-17 19:03:10,1.140s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-17 19:03:10,2017-09-17 19:03:13,3.479s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:13,2017-09-17 19:03:13,0.253s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 19:03:13,2017-09-17 19:03:14,0.147s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:14,2017-09-17 19:03:14,0.138s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-17 19:03:14,2017-09-17 19:03:19,5.646s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:14,2017-09-17 19:03:19,5.028s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:19,2017-09-17 19:03:19,0.145s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:19,2017-09-17 19:03:19,0.079s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 19:03:19,2017-09-17 19:03:19,0.103s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 19:03:19,2017-09-17 19:04:30,1m - 10.870s,FAILED
delay,Chrome 60.0.3112.113,Delay 1 second,2017-09-17 19:03:20,2017-09-17 19:03:30,10.003s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Requisition Menu,2017-09-17 19:03:30,2017-09-17 19:03:30,0.083s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:30,2017-09-17 19:03:32,2.005s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Create Requisition Sub Menu,2017-09-17 19:03:32,2017-09-17 19:03:32,0.175s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:32,2017-09-17 19:03:34,2.004s,PASSED
mouseOver,Chrome 60.0.3112.113,Mouse Hover On Create Material Requisition Sub Sub-Menu,2017-09-17 19:03:34,2017-09-17 19:03:34,0.126s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 19:03:34,2017-09-17 19:03:36,2.002s,PASSED
click,Chrome 60.0.3112.113,Click On Create Material Requisition,2017-09-17 19:03:36,2017-09-17 19:03:36,0.141s,PASSED
