Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 61.0.3163.100,Input Remarks,2017-10-14 00:54:58,2017-10-14 00:54:58,0.314s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:54:58,2017-10-14 00:54:59,1.003s,PASSED
click,Chrome 61.0.3163.100,Click On Item Details,2017-10-14 00:54:59,2017-10-14 00:54:59,0.223s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:54:59,2017-10-14 00:55:00,1.003s,PASSED
scrollToElement,Chrome 61.0.3163.100,scroll to web element,2017-10-14 00:55:00,2017-10-14 00:55:00,0.170s,PASSED
click,Chrome 61.0.3163.100,Click CC Filed,2017-10-14 00:55:00,2017-10-14 00:55:00,0.197s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 00:55:00,2017-10-14 00:55:02,1.194s,PASSED
click,Chrome 61.0.3163.100,Select CC Name,2017-10-14 00:55:02,2017-10-14 00:55:02,0.224s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:02,2017-10-14 00:55:03,1.002s,PASSED
click,Chrome 61.0.3163.100,Click OK Button,2017-10-14 00:55:03,2017-10-14 00:55:03,0.147s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:03,2017-10-14 00:55:05,2.003s,PASSED
click,Chrome 61.0.3163.100,Click Item Field,2017-10-14 00:55:05,2017-10-14 00:55:05,0.128s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 00:55:05,2017-10-14 00:55:17,12.334s,PASSED
setText,Chrome 61.0.3163.100,Search Item,2017-10-14 00:55:17,2017-10-14 00:55:18,0.324s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:18,2017-10-14 00:55:20,2.002s,PASSED
click,Chrome 61.0.3163.100,Selet Item,2017-10-14 00:55:20,2017-10-14 00:55:20,0.108s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:20,2017-10-14 00:55:22,2.003s,PASSED
click,Chrome 61.0.3163.100,Click Ok button,2017-10-14 00:55:22,2017-10-14 00:55:22,0.150s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 00:55:22,2017-10-14 00:55:23,1.097s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:55:23,2017-10-14 00:55:23,0.120s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:23,2017-10-14 00:55:24,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select Item Specification \""Spec 2\""",2017-10-14 00:55:24,2017-10-14 00:55:24,0.079s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:24,2017-10-14 00:55:25,1.005s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:55:25,2017-10-14 00:55:26,0.135s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:26,2017-10-14 00:55:27,1.003s,PASSED
click,Chrome 61.0.3163.100,"Select Item Size \""Size 2\""",2017-10-14 00:55:27,2017-10-14 00:55:27,0.084s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:27,2017-10-14 00:55:28,1.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:55:28,2017-10-14 00:55:28,0.130s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:28,2017-10-14 00:55:29,1.008s,PASSED
click,Chrome 61.0.3163.100,"Select item Color \""Color 1\""",2017-10-14 00:55:29,2017-10-14 00:55:29,0.095s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:55:29,2017-10-14 00:55:29,0.223s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:55:29,2017-10-14 00:55:45,15.922s,FAILED
setText,Chrome 61.0.3163.100,Input Receiver Name,2017-10-14 00:55:45,2017-10-14 00:55:45,0.263s,PASSED
setText,Chrome 61.0.3163.100,Input Receiver Address,2017-10-14 00:55:45,2017-10-14 00:55:46,0.445s,PASSED
setText,Chrome 61.0.3163.100,Input Item Qty,2017-10-14 00:55:46,2017-10-14 00:55:46,0.264s,PASSED
setText,Chrome 61.0.3163.100,Input Item Description,2017-10-14 00:55:46,2017-10-14 00:55:46,0.295s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:46,2017-10-14 00:55:47,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Add Item Button,2017-10-14 00:55:47,2017-10-14 00:55:48,0.303s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:48,2017-10-14 00:55:49,1.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-14 00:55:49,2017-10-14 00:55:49,0.071s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 00:55:49,2017-10-14 00:55:49,0.117s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:49,2017-10-14 00:55:50,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Cancel PopUp Button,2017-10-14 00:55:50,2017-10-14 00:55:50,0.141s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:50,2017-10-14 00:55:51,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 00:55:51,2017-10-14 00:55:51,0.096s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:55:51,2017-10-14 00:55:52,1.003s,PASSED
click,Chrome 61.0.3163.100,Click Ok Button PopUp,2017-10-14 00:55:52,2017-10-14 00:55:52,0.143s,PASSED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-14 00:55:52,2017-10-14 00:55:53,0.408s,PASSED
