Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:09,2017-10-14 01:25:10,1.002s,PASSED
click,Chrome 61.0.3163.100,Click On Item Details,2017-10-14 01:25:10,2017-10-14 01:25:10,0.277s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:10,2017-10-14 01:25:11,1.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,scroll to web element,2017-10-14 01:25:11,2017-10-14 01:25:11,0.165s,PASSED
click,Chrome 61.0.3163.100,Click CC Filed,2017-10-14 01:25:11,2017-10-14 01:25:11,0.223s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 01:25:11,2017-10-14 01:25:13,1.203s,PASSED
click,Chrome 61.0.3163.100,Select CC Name,2017-10-14 01:25:13,2017-10-14 01:25:13,0.210s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:13,2017-10-14 01:25:14,1.001s,PASSED
click,Chrome 61.0.3163.100,Click OK Button,2017-10-14 01:25:14,2017-10-14 01:25:14,0.159s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:14,2017-10-14 01:25:16,2.003s,PASSED
click,Chrome 61.0.3163.100,Click Item Field,2017-10-14 01:25:16,2017-10-14 01:25:16,0.169s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 01:25:16,2017-10-14 01:25:26,10.318s,PASSED
setText,Chrome 61.0.3163.100,Search Item,2017-10-14 01:25:26,2017-10-14 01:25:27,0.171s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:27,2017-10-14 01:25:29,2.003s,PASSED
click,Chrome 61.0.3163.100,Selet Item,2017-10-14 01:25:29,2017-10-14 01:25:29,0.188s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:29,2017-10-14 01:25:31,2.005s,PASSED
click,Chrome 61.0.3163.100,Click Ok button,2017-10-14 01:25:31,2017-10-14 01:25:31,0.186s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 01:25:31,2017-10-14 01:25:32,1.056s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 01:25:32,2017-10-14 01:25:32,0.143s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:32,2017-10-14 01:25:33,1.001s,PASSED
click,Chrome 61.0.3163.100,"Select Item Specification \""Spec 2\""",2017-10-14 01:25:33,2017-10-14 01:25:33,0.097s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:33,2017-10-14 01:25:34,1.002s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 01:25:34,2017-10-14 01:25:34,0.133s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:34,2017-10-14 01:25:35,1.003s,PASSED
click,Chrome 61.0.3163.100,"Select Item Size \""Size 2\""",2017-10-14 01:25:35,2017-10-14 01:25:36,0.102s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:36,2017-10-14 01:25:37,1.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 01:25:37,2017-10-14 01:25:37,0.164s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:37,2017-10-14 01:25:38,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select item Color \""Color 1\""",2017-10-14 01:25:38,2017-10-14 01:25:38,0.088s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 01:25:38,2017-10-14 01:25:38,0.246s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 01:25:38,2017-10-14 01:25:54,15.724s,FAILED
setText,Chrome 61.0.3163.100,Input Receiver Name,2017-10-14 01:25:54,2017-10-14 01:25:54,0.361s,PASSED
setText,Chrome 61.0.3163.100,Input Receiver Address,2017-10-14 01:25:54,2017-10-14 01:25:55,0.579s,PASSED
setText,Chrome 61.0.3163.100,Input Item Qty,2017-10-14 01:25:55,2017-10-14 01:25:55,0.336s,PASSED
setText,Chrome 61.0.3163.100,Input Item Description,2017-10-14 01:25:55,2017-10-14 01:25:55,0.363s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:55,2017-10-14 01:25:56,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Add Item Button,2017-10-14 01:25:56,2017-10-14 01:25:57,0.355s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:57,2017-10-14 01:25:58,1.002s,PASSED
scrollToElement,Chrome 61.0.3163.100,,2017-10-14 01:25:58,2017-10-14 01:25:58,0.066s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 01:25:58,2017-10-14 01:25:58,0.156s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:58,2017-10-14 01:25:59,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Cancel PopUp Button,2017-10-14 01:25:59,2017-10-14 01:25:59,0.169s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:25:59,2017-10-14 01:26:00,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 01:26:00,2017-10-14 01:26:00,0.131s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 01:26:00,2017-10-14 01:26:01,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Ok Button PopUp,2017-10-14 01:26:01,2017-10-14 01:26:01,0.156s,PASSED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-14 01:26:01,2017-10-14 01:26:02,0.411s,PASSED
