Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
setText,Chrome 60.0.3112.113,,2017-09-17 18:56:41,2017-09-17 18:56:41,0.223s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:41,2017-09-17 18:56:42,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:42,2017-09-17 18:56:42,0.253s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:42,2017-09-17 18:56:43,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:43,2017-09-17 18:56:43,0.155s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:56:43,2017-09-17 18:56:45,1.063s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:45,2017-09-17 18:56:45,0.197s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:45,2017-09-17 18:56:46,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:46,2017-09-17 18:56:46,0.141s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:46,2017-09-17 18:56:48,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:48,2017-09-17 18:56:48,0.113s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:56:48,2017-09-17 18:56:54,6.171s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:56:54,2017-09-17 18:56:54,0.175s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:54,2017-09-17 18:56:56,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:56,2017-09-17 18:56:56,0.113s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:56:56,2017-09-17 18:56:58,2.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:56:58,2017-09-17 18:56:59,0.154s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:56:59,2017-09-17 18:57:00,1.050s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:00,2017-09-17 18:57:00,0.130s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:00,2017-09-17 18:57:01,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:57:01,2017-09-17 18:57:01,0.417s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:01,2017-09-17 18:57:02,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:02,2017-09-17 18:57:02,0.097s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:02,2017-09-17 18:57:03,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:57:03,2017-09-17 18:57:04,0.403s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:04,2017-09-17 18:57:05,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:05,2017-09-17 18:57:05,0.106s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:05,2017-09-17 18:57:06,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:57:06,2017-09-17 18:57:06,0.400s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 18:57:06,2017-09-17 18:57:06,0.210s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:57:06,2017-09-17 18:57:07,0.367s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:57:07,2017-09-17 18:57:07,0.156s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:57:07,2017-09-17 18:57:07,0.225s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:07,2017-09-17 18:57:08,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:08,2017-09-17 18:57:08,0.098s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:08,2017-09-17 18:57:09,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:09,2017-09-17 18:57:09,0.104s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:09,2017-09-17 18:57:10,1.000s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:10,2017-09-17 18:57:27,16.847s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:27,2017-09-17 18:57:28,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:28,2017-09-17 18:57:28,0.147s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:57:28,2017-09-17 18:57:29,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:57:29,2017-09-17 18:57:30,0.108s,PASSED
