Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 61.0.3163.100,Click CC Filed,2017-09-28 19:02:16,2017-09-28 19:02:16,0.150s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-09-28 19:02:16,2017-09-28 19:02:17,1.060s,PASSED
click,Chrome 61.0.3163.100,Select CC Name,2017-09-28 19:02:17,2017-09-28 19:02:18,0.175s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:18,2017-09-28 19:02:19,1.001s,PASSED
click,Chrome 61.0.3163.100,Click OK Button,2017-09-28 19:02:19,2017-09-28 19:02:19,0.140s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:19,2017-09-28 19:02:21,2.003s,PASSED
click,Chrome 61.0.3163.100,Click Item Field,2017-09-28 19:02:21,2017-09-28 19:02:21,0.124s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-09-28 19:02:21,2017-09-28 19:02:28,6.759s,PASSED
setText,Chrome 61.0.3163.100,Search Item,2017-09-28 19:02:28,2017-09-28 19:02:28,0.223s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:28,2017-09-28 19:02:30,2.002s,PASSED
click,Chrome 61.0.3163.100,Selet Item,2017-09-28 19:02:30,2017-09-28 19:02:30,0.118s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:30,2017-09-28 19:02:32,2.002s,PASSED
click,Chrome 61.0.3163.100,Click Ok button,2017-09-28 19:02:32,2017-09-28 19:02:32,0.168s,PASSED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-09-28 19:02:32,2017-09-28 19:02:33,1.055s,PASSED
click,Chrome 61.0.3163.100,,2017-09-28 19:02:33,2017-09-28 19:02:34,0.406s,FAILED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:34,2017-09-28 19:02:35,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select Item Specification \""Spec 2\""",2017-09-28 19:02:35,2017-09-28 19:02:35,0.070s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:35,2017-09-28 19:02:36,1.002s,PASSED
click,Chrome 61.0.3163.100,,2017-09-28 19:02:36,2017-09-28 19:02:36,0.102s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:36,2017-09-28 19:02:37,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select Item Size \""Size 2\""",2017-09-28 19:02:37,2017-09-28 19:02:37,0.097s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:37,2017-09-28 19:02:38,1.003s,PASSED
click,Chrome 61.0.3163.100,,2017-09-28 19:02:38,2017-09-28 19:02:38,0.140s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:02:38,2017-09-28 19:02:39,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select item Color \""Color 1\""",2017-09-28 19:02:39,2017-09-28 19:02:39,0.103s,PASSED
click,Chrome 61.0.3163.100,,2017-09-28 19:02:39,2017-09-28 19:02:55,16.033s,FAILED
click,Chrome 61.0.3163.100,,2017-09-28 19:02:55,2017-09-28 19:03:11,15.686s,FAILED
check,Chrome 61.0.3163.100,,2017-09-28 19:03:11,2017-09-28 19:03:27,15.858s,FAILED
check,Chrome 61.0.3163.100,,2017-09-28 19:03:27,2017-09-28 19:03:43,16.029s,FAILED
check,Chrome 61.0.3163.100,,2017-09-28 19:03:43,2017-09-28 19:03:59,15.996s,FAILED
setText,Chrome 61.0.3163.100,Input Receiver Name,2017-09-28 19:03:59,2017-09-28 19:03:59,0.194s,PASSED
setText,Chrome 61.0.3163.100,Input Receiver Address,2017-09-28 19:03:59,2017-09-28 19:03:59,0.331s,PASSED
setText,Chrome 61.0.3163.100,Input Item Qty,2017-09-28 19:03:59,2017-09-28 19:03:59,0.157s,PASSED
setText,Chrome 61.0.3163.100,Input Item Description,2017-09-28 19:03:59,2017-09-28 19:04:00,0.232s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:04:00,2017-09-28 19:04:01,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Add Item Button,2017-09-28 19:04:01,2017-09-28 19:04:01,0.116s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:04:01,2017-09-28 19:04:02,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-09-28 19:04:02,2017-09-28 19:04:02,0.119s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:04:02,2017-09-28 19:04:03,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Cancel PopUp Button,2017-09-28 19:04:03,2017-09-28 19:04:03,0.114s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:04:03,2017-09-28 19:04:04,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-09-28 19:04:04,2017-09-28 19:04:04,0.084s,PASSED
delay,Chrome 61.0.3163.100,,2017-09-28 19:04:04,2017-09-28 19:04:05,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Ok Button PopUp,2017-09-28 19:04:05,2017-09-28 19:04:05,0.079s,PASSED
takeScreenshot,Chrome 61.0.3163.100,,2017-09-28 19:04:05,2017-09-28 19:04:05,0.342s,PASSED
