Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:39,2017-09-26 19:45:41,2.001s,PASSED
takeScreenshot,Chrome 60.0.3112.113,,2017-09-26 19:45:41,2017-09-26 19:45:42,0.387s,PASSED
click,Chrome 60.0.3112.113,Click On Create Material Requisition,2017-09-26 19:45:42,2017-09-26 19:45:42,0.068s,PASSED
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-26 19:45:42,2017-09-26 19:45:42,0.036s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:45:42,2017-09-26 19:45:45,2.773s,PASSED
setText,Chrome 60.0.3112.113,Input Material Requisition Name,2017-09-26 19:45:45,2017-09-26 19:45:45,0.386s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:45:45,2017-09-26 19:45:45,0.095s,PASSED
setText,Chrome 60.0.3112.113,Click Material Requisition Request To Field,2017-09-26 19:45:45,2017-09-26 19:45:46,0.403s,PASSED
click,Chrome 60.0.3112.113,Select Material Requisition Request To Field,2017-09-26 19:45:46,2017-09-26 19:45:47,1.171s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:45:47,2017-09-26 19:45:47,0.126s,PASSED
setText,Chrome 60.0.3112.113,Input Receiver Name,2017-09-26 19:45:47,2017-09-26 19:45:47,0.205s,PASSED
click,Chrome 60.0.3112.113,Select Receiver,2017-09-26 19:45:47,2017-09-26 19:45:48,1.160s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:48,2017-09-26 19:45:50,2.002s,PASSED
setText,Chrome 60.0.3112.113,Input orginal Requester,2017-09-26 19:45:50,2017-09-26 19:45:50,0.238s,PASSED
setText,Chrome 60.0.3112.113,Input Phone Number,2017-09-26 19:45:50,2017-09-26 19:45:51,0.223s,PASSED
setText,Chrome 60.0.3112.113,Input Remarks,2017-09-26 19:45:51,2017-09-26 19:45:51,0.224s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:51,2017-09-26 19:45:52,1.004s,PASSED
click,Chrome 60.0.3112.113,Click On Item Details,2017-09-26 19:45:52,2017-09-26 19:45:52,0.240s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:52,2017-09-26 19:45:53,1.003s,PASSED
click,Chrome 60.0.3112.113,Click CC Filed,2017-09-26 19:45:53,2017-09-26 19:45:53,0.157s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 19:45:53,2017-09-26 19:45:54,1.218s,PASSED
click,Chrome 60.0.3112.113,Select CC Name,2017-09-26 19:45:54,2017-09-26 19:45:55,0.185s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:55,2017-09-26 19:45:56,1.002s,PASSED
click,Chrome 60.0.3112.113,Click OK Button,2017-09-26 19:45:56,2017-09-26 19:45:56,0.133s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:45:56,2017-09-26 19:45:58,2.002s,PASSED
click,Chrome 60.0.3112.113,Click Item Field,2017-09-26 19:45:58,2017-09-26 19:45:58,0.140s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 19:45:58,2017-09-26 19:46:02,4.094s,PASSED
setText,Chrome 60.0.3112.113,Search Item,2017-09-26 19:46:02,2017-09-26 19:46:02,0.238s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:02,2017-09-26 19:46:04,2.000s,PASSED
click,Chrome 60.0.3112.113,Selet Item,2017-09-26 19:46:04,2017-09-26 19:46:04,0.101s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:04,2017-09-26 19:46:06,2.001s,PASSED
click,Chrome 60.0.3112.113,Click Ok button,2017-09-26 19:46:06,2017-09-26 19:46:07,0.135s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-26 19:46:07,2017-09-26 19:46:08,1.061s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:46:08,2017-09-26 19:46:08,0.100s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:08,2017-09-26 19:46:09,1.001s,PASSED
click,Chrome 60.0.3112.113,"Select Item Specification \""Spec 2\""",2017-09-26 19:46:09,2017-09-26 19:46:09,0.090s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:09,2017-09-26 19:46:10,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:46:10,2017-09-26 19:46:10,0.102s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:10,2017-09-26 19:46:11,1.002s,PASSED
click,Chrome 60.0.3112.113,"Select Item Size \""Size 2\""",2017-09-26 19:46:11,2017-09-26 19:46:11,0.067s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:11,2017-09-26 19:46:12,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-26 19:46:12,2017-09-26 19:46:12,0.100s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:12,2017-09-26 19:46:13,1.002s,PASSED
click,Chrome 60.0.3112.113,"Select item Color \""Color 1\""",2017-09-26 19:46:13,2017-09-26 19:46:13,0.103s,PASSED
setText,Chrome 60.0.3112.113,Input Receiver Name,2017-09-26 19:46:13,2017-09-26 19:46:13,0.274s,PASSED
setText,Chrome 60.0.3112.113,Input Receiver Address,2017-09-26 19:46:13,2017-09-26 19:46:14,0.355s,PASSED
setText,Chrome 60.0.3112.113,Input Item Qty,2017-09-26 19:46:14,2017-09-26 19:46:14,0.151s,PASSED
setText,Chrome 60.0.3112.113,Input Item Description,2017-09-26 19:46:14,2017-09-26 19:46:14,0.196s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:14,2017-09-26 19:46:15,1.001s,PASSED
click,Chrome 60.0.3112.113,Click Add Item Button,2017-09-26 19:46:15,2017-09-26 19:46:15,0.156s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:15,2017-09-26 19:46:16,1.002s,PASSED
click,Chrome 60.0.3112.113,Click Submit Button,2017-09-26 19:46:16,2017-09-26 19:46:16,0.157s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:16,2017-09-26 19:46:17,1.002s,PASSED
click,Chrome 60.0.3112.113,Click Cancel PopUp Button,2017-09-26 19:46:17,2017-09-26 19:46:18,0.135s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:18,2017-09-26 19:46:19,1.001s,PASSED
click,Chrome 60.0.3112.113,Click Submit Button,2017-09-26 19:46:19,2017-09-26 19:46:19,0.099s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-26 19:46:19,2017-09-26 19:46:20,1.002s,PASSED
click,Chrome 60.0.3112.113,Click Ok Button PopUp,2017-09-26 19:46:20,2017-09-26 19:46:20,0.112s,PASSED
takeScreenshot,Chrome 60.0.3112.113,,2017-09-26 19:46:20,2017-09-26 19:46:20,0.378s,PASSED
