Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 60.0.3112.113,,2017-09-18 18:01:28,2017-09-18 18:01:28,0.154s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-18 18:01:28,2017-09-18 18:01:30,1.063s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:30,2017-09-18 18:01:30,0.141s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:30,2017-09-18 18:01:31,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-18 18:01:31,2017-09-18 18:01:31,0.439s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:31,2017-09-18 18:01:32,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:32,2017-09-18 18:01:32,0.135s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:32,2017-09-18 18:01:33,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-18 18:01:33,2017-09-18 18:01:34,0.401s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:34,2017-09-18 18:01:35,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:35,2017-09-18 18:01:35,0.171s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:35,2017-09-18 18:01:36,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-18 18:01:36,2017-09-18 18:01:36,0.403s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-18 18:01:36,2017-09-18 18:01:37,0.305s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-18 18:01:37,2017-09-18 18:01:37,0.392s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-18 18:01:37,2017-09-18 18:01:37,0.165s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-18 18:01:37,2017-09-18 18:01:37,0.217s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:37,2017-09-18 18:01:38,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:38,2017-09-18 18:01:38,0.157s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:38,2017-09-18 18:01:39,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:39,2017-09-18 18:01:40,0.166s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:40,2017-09-18 18:01:41,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:41,2017-09-18 18:01:58,17.027s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:58,2017-09-18 18:01:59,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:01:59,2017-09-18 18:01:59,0.080s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-18 18:01:59,2017-09-18 18:02:00,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-18 18:02:00,2017-09-18 18:02:00,0.097s,PASSED
