Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:19:12,2017-09-17 14:19:56,44.274s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-17 14:19:12,2017-09-17 14:19:21,8.828s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-17 14:19:13,2017-09-17 14:19:16,3.180s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-17 14:19:16,2017-09-17 14:19:17,1.159s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-17 14:19:17,2017-09-17 14:19:20,3.579s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:20,2017-09-17 14:19:21,0.282s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:21,2017-09-17 14:19:21,0.124s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:21,2017-09-17 14:19:21,0.119s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:19:21,2017-09-17 14:19:27,5.568s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:19:21,2017-09-17 14:19:26,5.025s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:26,2017-09-17 14:19:26,0.148s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:26,2017-09-17 14:19:27,0.079s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:27,2017-09-17 14:19:27,0.121s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 14:19:27,2017-09-17 14:19:55,28.479s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 14:19:27,2017-09-17 14:19:37,10.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:19:37,2017-09-17 14:19:37,0.101s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:19:37,2017-09-17 14:19:39,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:19:39,2017-09-17 14:19:39,0.187s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:19:39,2017-09-17 14:19:41,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:19:41,2017-09-17 14:19:41,0.123s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:19:41,2017-09-17 14:19:43,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:43,2017-09-17 14:19:43,0.147s,PASSED
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-17 14:19:43,2017-09-17 14:19:43,0.044s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:43,2017-09-17 14:19:49,5.977s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:49,2017-09-17 14:19:50,0.348s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:50,2017-09-17 14:19:50,0.095s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:50,2017-09-17 14:19:50,0.199s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:50,2017-09-17 14:19:52,1.590s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:52,2017-09-17 14:19:52,0.097s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:52,2017-09-17 14:19:52,0.212s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:52,2017-09-17 14:19:52,0.220s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:52,2017-09-17 14:19:53,0.281s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:53,2017-09-17 14:19:53,0.246s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:53,2017-09-17 14:19:53,0.274s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:53,2017-09-17 14:19:53,0.216s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:53,2017-09-17 14:19:53,0.167s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 14:19:53,2017-09-17 14:19:54,0.634s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:54,2017-09-17 14:19:54,0.359s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:54,2017-09-17 14:19:55,0.138s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:19:55,2017-09-17 14:19:55,0.123s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:19:55,2017-09-17 14:19:55,0.494s,FAILED
