Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:17:29,2017-09-17 14:18:09,39.496s,FAILED
,,,,,,
Test Cases/Login,Chrome 60.0.3112.113,,2017-09-17 14:17:30,2017-09-17 14:17:38,8.219s,PASSED
openBrowser,Chrome 60.0.3112.113,,2017-09-17 14:17:30,2017-09-17 14:17:33,2.719s,PASSED
maximizeWindow,Chrome 60.0.3112.113,,2017-09-17 14:17:33,2017-09-17 14:17:34,1.159s,PASSED
navigateToUrl,Chrome 60.0.3112.113,,2017-09-17 14:17:34,2017-09-17 14:17:37,3.503s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:17:37,2017-09-17 14:17:38,0.238s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:17:38,2017-09-17 14:17:38,0.116s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:17:38,2017-09-17 14:17:38,0.110s,PASSED
,,,,,,
Test Cases/SelectRole,Chrome 60.0.3112.113,,2017-09-17 14:17:38,2017-09-17 14:17:43,5.528s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:17:38,2017-09-17 14:17:43,5.034s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:17:43,2017-09-17 14:17:43,0.140s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:17:43,2017-09-17 14:17:43,0.109s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:17:43,2017-09-17 14:17:43,0.105s,PASSED
,,,,,,
Test Cases/CreateMaterialRequisition,Chrome 60.0.3112.113,,2017-09-17 14:17:43,2017-09-17 14:18:08,24.401s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 14:17:44,2017-09-17 14:17:54,10.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:17:54,2017-09-17 14:17:54,0.140s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:17:54,2017-09-17 14:17:56,2.003s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:17:56,2017-09-17 14:17:56,0.200s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:17:56,2017-09-17 14:17:58,2.004s,PASSED
mouseOver,Chrome 60.0.3112.113,,2017-09-17 14:17:58,2017-09-17 14:17:58,0.126s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 14:17:58,2017-09-17 14:18:00,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:00,2017-09-17 14:18:00,0.143s,PASSED
waitForPageLoad,Chrome 60.0.3112.113,,2017-09-17 14:18:00,2017-09-17 14:18:00,0.039s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:00,2017-09-17 14:18:02,1.669s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:02,2017-09-17 14:18:02,0.387s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:02,2017-09-17 14:18:02,0.092s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:02,2017-09-17 14:18:03,0.200s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:03,2017-09-17 14:18:04,1.453s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:04,2017-09-17 14:18:04,0.131s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:04,2017-09-17 14:18:04,0.214s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:04,2017-09-17 14:18:05,0.219s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:05,2017-09-17 14:18:05,0.227s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:05,2017-09-17 14:18:05,0.226s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:05,2017-09-17 14:18:05,0.317s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:05,2017-09-17 14:18:06,0.215s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:06,2017-09-17 14:18:06,0.144s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 14:18:06,2017-09-17 14:18:07,1.074s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:07,2017-09-17 14:18:07,0.183s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:07,2017-09-17 14:18:07,0.183s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 14:18:07,2017-09-17 14:18:07,0.117s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 14:18:07,2017-09-17 14:18:08,0.496s,FAILED
