Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Chrome 60.0.3112.113,,2017-09-17 18:52:26,2017-09-17 18:52:26,0.106s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:26,2017-09-17 18:52:26,0.175s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:26,2017-09-17 18:52:28,1.550s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:28,2017-09-17 18:52:28,0.112s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:28,2017-09-17 18:52:28,0.191s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:28,2017-09-17 18:52:28,0.216s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:28,2017-09-17 18:52:30,2.003s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:30,2017-09-17 18:52:31,0.237s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:31,2017-09-17 18:52:31,0.233s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:31,2017-09-17 18:52:31,0.232s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:31,2017-09-17 18:52:32,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:32,2017-09-17 18:52:32,0.262s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:32,2017-09-17 18:52:33,1.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:33,2017-09-17 18:52:34,0.166s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:52:34,2017-09-17 18:52:35,1.066s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:35,2017-09-17 18:52:35,0.189s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:35,2017-09-17 18:52:36,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:36,2017-09-17 18:52:36,0.136s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:36,2017-09-17 18:52:38,2.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:38,2017-09-17 18:52:38,0.143s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:52:38,2017-09-17 18:52:46,7.685s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:46,2017-09-17 18:52:46,0.126s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:46,2017-09-17 18:52:48,2.000s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:48,2017-09-17 18:52:48,0.131s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:48,2017-09-17 18:52:50,2.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:50,2017-09-17 18:52:50,0.164s,PASSED
waitForAngularLoad,Chrome 60.0.3112.113,,2017-09-17 18:52:50,2017-09-17 18:52:51,1.056s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:51,2017-09-17 18:52:51,0.129s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:51,2017-09-17 18:52:52,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:52:52,2017-09-17 18:52:53,0.495s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:53,2017-09-17 18:52:54,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:54,2017-09-17 18:52:54,0.145s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:54,2017-09-17 18:52:55,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:52:55,2017-09-17 18:52:56,0.432s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:56,2017-09-17 18:52:57,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:52:57,2017-09-17 18:52:57,0.138s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:57,2017-09-17 18:52:58,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:52:58,2017-09-17 18:52:58,0.437s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:58,2017-09-17 18:52:58,0.208s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:58,2017-09-17 18:52:59,0.342s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:59,2017-09-17 18:52:59,0.166s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:52:59,2017-09-17 18:52:59,0.234s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:52:59,2017-09-17 18:53:00,1.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:53:00,2017-09-17 18:53:00,0.140s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:53:00,2017-09-17 18:53:01,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:53:01,2017-09-17 18:53:01,0.110s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:53:01,2017-09-17 18:53:02,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:53:02,2017-09-17 18:53:19,16.655s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:53:19,2017-09-17 18:53:20,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:53:20,2017-09-17 18:53:20,0.137s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:53:20,2017-09-17 18:53:21,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:53:21,2017-09-17 18:53:21,0.117s,PASSED
