Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 61.0.3163.100,,2017-10-14 00:40:28,2017-10-14 00:40:29,1.003s,PASSED
click,Chrome 61.0.3163.100,Click OK Button,2017-10-14 00:40:29,2017-10-14 00:40:45,16.370s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:40:45,2017-10-14 00:40:47,2.002s,PASSED
click,Chrome 61.0.3163.100,Click Item Field,2017-10-14 00:40:47,2017-10-14 00:40:47,0.383s,FAILED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 00:40:47,2017-10-14 00:40:47,0.016s,PASSED
setText,Chrome 61.0.3163.100,Search Item,2017-10-14 00:40:47,2017-10-14 00:41:03,15.876s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:41:03,2017-10-14 00:41:05,2.001s,PASSED
click,Chrome 61.0.3163.100,Selet Item,2017-10-14 00:41:05,2017-10-14 00:41:21,15.869s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:41:21,2017-10-14 00:41:23,2.002s,PASSED
click,Chrome 61.0.3163.100,Click Ok button,2017-10-14 00:41:23,2017-10-14 00:41:39,16.296s,FAILED
waitForAngularLoad,Chrome 61.0.3163.100,,2017-10-14 00:41:39,2017-10-14 00:41:39,0.011s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:41:39,2017-10-14 00:41:55,15.848s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:41:55,2017-10-14 00:41:56,1.003s,PASSED
click,Chrome 61.0.3163.100,"Select Item Specification \""Spec 2\""",2017-10-14 00:41:56,2017-10-14 00:42:12,15.859s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:42:12,2017-10-14 00:42:13,1.002s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:42:13,2017-10-14 00:42:29,15.875s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:42:29,2017-10-14 00:42:30,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select Item Size \""Size 2\""",2017-10-14 00:42:30,2017-10-14 00:42:46,15.861s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:42:46,2017-10-14 00:42:47,1.003s,PASSED
click,Chrome 61.0.3163.100,,2017-10-14 00:42:47,2017-10-14 00:43:03,15.825s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:03,2017-10-14 00:43:04,1.002s,PASSED
click,Chrome 61.0.3163.100,"Select item Color \""Color 1\""",2017-10-14 00:43:04,2017-10-14 00:43:20,15.901s,FAILED
click,Chrome 61.0.3163.100,,2017-10-14 00:43:20,2017-10-14 00:43:20,0.387s,FAILED
click,Chrome 61.0.3163.100,,2017-10-14 00:43:20,2017-10-14 00:43:36,15.808s,FAILED
setText,Chrome 61.0.3163.100,Input Receiver Name,2017-10-14 00:43:36,2017-10-14 00:43:36,0.247s,PASSED
setText,Chrome 61.0.3163.100,Input Receiver Address,2017-10-14 00:43:36,2017-10-14 00:43:36,0.421s,PASSED
setText,Chrome 61.0.3163.100,Input Item Qty,2017-10-14 00:43:36,2017-10-14 00:43:37,0.206s,PASSED
setText,Chrome 61.0.3163.100,Input Item Description,2017-10-14 00:43:37,2017-10-14 00:43:37,0.282s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:37,2017-10-14 00:43:38,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Add Item Button,2017-10-14 00:43:38,2017-10-14 00:43:38,0.117s,PASSED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:38,2017-10-14 00:43:39,1.003s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 00:43:39,2017-10-14 00:43:40,0.417s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:40,2017-10-14 00:43:41,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Cancel PopUp Button,2017-10-14 00:43:41,2017-10-14 00:43:57,16.279s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:57,2017-10-14 00:43:58,1.001s,PASSED
click,Chrome 61.0.3163.100,Click Submit Button,2017-10-14 00:43:58,2017-10-14 00:43:58,0.423s,FAILED
delay,Chrome 61.0.3163.100,,2017-10-14 00:43:58,2017-10-14 00:43:59,1.002s,PASSED
click,Chrome 61.0.3163.100,Click Ok Button PopUp,2017-10-14 00:43:59,2017-10-14 00:44:15,15.796s,FAILED
takeScreenshot,Chrome 61.0.3163.100,,2017-10-14 00:44:15,2017-10-14 00:44:15,0.310s,PASSED
