Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,Chrome 60.0.3112.113,,2017-09-17 18:08:52,2017-09-17 18:08:53,1.002s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:08:53,2017-09-17 18:09:08,15.801s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:08,2017-09-17 18:09:09,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:09,2017-09-17 18:09:25,15.839s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:25,2017-09-17 18:09:26,1.001s,PASSED
selectOptionByValue,Chrome 60.0.3112.113,,2017-09-17 18:09:26,2017-09-17 18:09:42,15.901s,FAILED
setText,Chrome 60.0.3112.113,,2017-09-17 18:09:42,2017-09-17 18:09:42,0.235s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:09:42,2017-09-17 18:09:43,0.358s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:09:43,2017-09-17 18:09:43,0.183s,PASSED
setText,Chrome 60.0.3112.113,,2017-09-17 18:09:43,2017-09-17 18:09:43,0.274s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:43,2017-09-17 18:09:44,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:44,2017-09-17 18:09:45,0.447s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:45,2017-09-17 18:09:46,1.001s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:46,2017-09-17 18:09:46,0.498s,FAILED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:46,2017-09-17 18:09:47,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:47,2017-09-17 18:09:47,0.125s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:47,2017-09-17 18:09:48,1.003s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:48,2017-09-17 18:09:48,0.116s,PASSED
delay,Chrome 60.0.3112.113,,2017-09-17 18:09:48,2017-09-17 18:09:49,1.002s,PASSED
click,Chrome 60.0.3112.113,,2017-09-17 18:09:49,2017-09-17 18:09:49,0.100s,PASSED
