Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
delay,JBrowser (headless),,2017-10-14 00:05:27,2017-10-14 00:05:29,2.004s,PASSED
mouseOver,JBrowser (headless),Mouse Hover On Create Requisition Sub Menu,2017-10-14 00:05:29,2017-10-14 00:05:45,15.262s,FAILED
delay,JBrowser (headless),,2017-10-14 00:05:45,2017-10-14 00:05:47,2.003s,PASSED
mouseOver,JBrowser (headless),Mouse Hover On Create Material Requisition Sub Sub-Menu,2017-10-14 00:05:47,2017-10-14 00:06:02,15.290s,FAILED
delay,JBrowser (headless),,2017-10-14 00:06:02,2017-10-14 00:06:04,2.005s,PASSED
takeScreenshot,JBrowser (headless),,2017-10-14 00:06:04,2017-10-14 00:06:04,0.126s,PASSED
click,JBrowser (headless),Click On Create Material Requisition,2017-10-14 00:06:04,2017-10-14 00:06:19,15.216s,FAILED
waitForPageLoad,JBrowser (headless),,2017-10-14 00:06:19,2017-10-14 00:06:40,20.350s,FAILED
click,JBrowser (headless),,2017-10-14 00:06:40,2017-10-14 00:06:55,15.267s,FAILED
setText,JBrowser (headless),Input Material Requisition Name,2017-10-14 00:06:55,2017-10-14 00:07:10,15.177s,FAILED
click,JBrowser (headless),,2017-10-14 00:07:10,2017-10-14 00:07:25,15.242s,FAILED
setText,JBrowser (headless),Click Material Requisition Request To Field,2017-10-14 00:07:25,2017-10-14 00:07:41,15.261s,FAILED
click,JBrowser (headless),Select Material Requisition Request To Field,2017-10-14 00:07:41,2017-10-14 00:07:56,15.201s,FAILED
click,JBrowser (headless),,2017-10-14 00:07:56,2017-10-14 00:08:11,15.221s,FAILED
setText,JBrowser (headless),Input Receiver Name,2017-10-14 00:08:11,2017-10-14 00:08:26,15.284s,FAILED
click,JBrowser (headless),Select Receiver,2017-10-14 00:08:26,2017-10-14 00:08:41,15.253s,FAILED
delay,JBrowser (headless),,2017-10-14 00:08:41,2017-10-14 00:08:43,2.003s,PASSED
setText,JBrowser (headless),Input orginal Requester,2017-10-14 00:08:43,2017-10-14 00:08:59,15.196s,FAILED
setText,JBrowser (headless),Input Phone Number,2017-10-14 00:08:59,2017-10-14 00:09:14,15.204s,FAILED
setText,JBrowser (headless),Input Remarks,2017-10-14 00:09:14,2017-10-14 00:09:29,15.208s,FAILED
delay,JBrowser (headless),,2017-10-14 00:09:29,2017-10-14 00:09:30,1.003s,PASSED
click,JBrowser (headless),Click On Item Details,2017-10-14 00:09:30,2017-10-14 00:09:45,15.163s,FAILED
delay,JBrowser (headless),,2017-10-14 00:09:45,2017-10-14 00:09:46,1.003s,PASSED
click,JBrowser (headless),Click CC Filed,2017-10-14 00:09:46,2017-10-14 00:10:01,15.232s,FAILED
waitForAngularLoad,JBrowser (headless),,2017-10-14 00:10:01,2017-10-14 00:10:02,0.178s,FAILED
click,JBrowser (headless),Select CC Name,2017-10-14 00:10:02,2017-10-14 00:10:17,15.164s,FAILED
delay,JBrowser (headless),,2017-10-14 00:10:17,2017-10-14 00:10:18,1.002s,PASSED
click,JBrowser (headless),Click OK Button,2017-10-14 00:10:18,2017-10-14 00:10:33,15.258s,FAILED
delay,JBrowser (headless),,2017-10-14 00:10:33,2017-10-14 00:10:35,2.001s,PASSED
click,JBrowser (headless),Click Item Field,2017-10-14 00:10:35,2017-10-14 00:10:50,15.321s,FAILED
waitForAngularLoad,JBrowser (headless),,2017-10-14 00:10:50,2017-10-14 00:10:51,0.166s,FAILED
setText,JBrowser (headless),Search Item,2017-10-14 00:10:51,2017-10-14 00:11:06,15.166s,FAILED
delay,JBrowser (headless),,2017-10-14 00:11:06,2017-10-14 00:11:08,2.001s,PASSED
click,JBrowser (headless),Selet Item,2017-10-14 00:11:08,2017-10-14 00:11:23,15.224s,FAILED
delay,JBrowser (headless),,2017-10-14 00:11:23,2017-10-14 00:11:25,2.001s,PASSED
click,JBrowser (headless),Click Ok button,2017-10-14 00:11:25,2017-10-14 00:11:40,15.153s,FAILED
waitForAngularLoad,JBrowser (headless),,2017-10-14 00:11:40,2017-10-14 00:11:40,0.121s,FAILED
click,JBrowser (headless),,2017-10-14 00:11:40,2017-10-14 00:11:55,15.188s,FAILED
delay,JBrowser (headless),,2017-10-14 00:11:55,2017-10-14 00:11:56,1.001s,PASSED
click,JBrowser (headless),"Select Item Specification \""Spec 2\""",2017-10-14 00:11:56,2017-10-14 00:12:12,15.186s,FAILED
delay,JBrowser (headless),,2017-10-14 00:12:12,2017-10-14 00:12:13,1.001s,PASSED
click,JBrowser (headless),,2017-10-14 00:12:13,2017-10-14 00:12:28,15.198s,FAILED
delay,JBrowser (headless),,2017-10-14 00:12:28,2017-10-14 00:12:29,1.002s,PASSED
click,JBrowser (headless),"Select Item Size \""Size 2\""",2017-10-14 00:12:29,2017-10-14 00:12:44,15.173s,FAILED
delay,JBrowser (headless),,2017-10-14 00:12:44,2017-10-14 00:12:45,1.001s,PASSED
click,JBrowser (headless),,2017-10-14 00:12:45,2017-10-14 00:13:00,15.185s,FAILED
delay,JBrowser (headless),,2017-10-14 00:13:00,2017-10-14 00:13:01,1.004s,PASSED
click,JBrowser (headless),"Select item Color \""Color 1\""",2017-10-14 00:13:01,2017-10-14 00:13:16,15.183s,FAILED
click,JBrowser (headless),,2017-10-14 00:13:16,2017-10-14 00:13:32,15.184s,FAILED
click,JBrowser (headless),,2017-10-14 00:13:32,2017-10-14 00:13:47,15.182s,FAILED
setText,JBrowser (headless),Input Receiver Name,2017-10-14 00:13:47,2017-10-14 00:14:02,15.191s,FAILED
setText,JBrowser (headless),Input Receiver Address,2017-10-14 00:14:02,2017-10-14 00:14:17,15.175s,FAILED
setText,JBrowser (headless),Input Item Qty,2017-10-14 00:14:17,2017-10-14 00:14:32,15.185s,FAILED
setText,JBrowser (headless),Input Item Description,2017-10-14 00:14:32,2017-10-14 00:14:47,15.168s,FAILED
delay,JBrowser (headless),,2017-10-14 00:14:47,2017-10-14 00:14:48,1.005s,PASSED
click,JBrowser (headless),Click Add Item Button,2017-10-14 00:14:48,2017-10-14 00:15:04,15.197s,FAILED
delay,JBrowser (headless),,2017-10-14 00:15:04,2017-10-14 00:15:05,1.002s,PASSED
click,JBrowser (headless),Click Submit Button,2017-10-14 00:15:05,2017-10-14 00:15:20,15.169s,FAILED
delay,JBrowser (headless),,2017-10-14 00:15:20,2017-10-14 00:15:21,1.002s,PASSED
click,JBrowser (headless),Click Cancel PopUp Button,2017-10-14 00:15:21,2017-10-14 00:15:36,15.170s,FAILED
delay,JBrowser (headless),,2017-10-14 00:15:36,2017-10-14 00:15:37,1.002s,PASSED
click,JBrowser (headless),Click Submit Button,2017-10-14 00:15:37,2017-10-14 00:15:52,15.170s,FAILED
delay,JBrowser (headless),,2017-10-14 00:15:52,2017-10-14 00:15:53,1.001s,PASSED
click,JBrowser (headless),Click Ok Button PopUp,2017-10-14 00:15:53,2017-10-14 00:16:08,15.217s,FAILED
takeScreenshot,JBrowser (headless),,2017-10-14 00:16:08,2017-10-14 00:16:09,0.148s,PASSED
